"","lng","lat"
"2054",-0.151247,51.493743
"2055",-0.150822,51.493556
"2056",-0.159229,51.513742
"2057",-0.156852,51.515503
"2058",-0.130223,51.507618
"2059",-0.145541,51.495901
"2060",-0.155564,51.522407
"2061",-0.161573,51.512789
"2062",-0.116855,51.510281
"2063",-0.124303,51.500869
"2064",-0.169242,51.519204
"2065",-0.117741,51.513263
"2066",-0.138656,51.505773
"2067",-0.173943,51.52782
"2068",-0.153036,51.502943
"2069",-0.119115,51.511397
"2070",-0.138028,51.492904
"2071",-0.157177,51.511012
"2072",-0.168411,51.514785
"2073",-0.18813,51.526332
"2074",-0.13694,51.508983
"2075",-0.129546,51.499514
"2076",-0.172674,51.519887
"2077",-0.201451,51.528515
"2078",-0.122302,51.510998
"2079",-0.181417,51.528386
"2080",-0.145545,51.495811
"2081",-0.150141,51.503257
"2082",-0.129113,51.488985
"2083",-0.15854,51.502221
"2084",-0.143189,51.511241
"2085",-0.205626,51.528669
"2086",-0.119119,51.511307
"2087",-0.125134,51.494677
"2088",-0.171482,51.520858
"2089",-0.169242,51.519204
"2090",-0.170283,51.522008
"2091",-0.156501,51.509922
"2092",-0.174404,51.534302
"2093",-0.184205,51.530767
"2094",-0.142607,51.490099
"2095",-0.150802,51.515408
"2096",-0.142492,51.496482
"2097",-0.161864,51.516301
"2098",-0.143089,51.520771
"2099",-0.146354,51.497173
"2100",-0.175099,51.534942
"2101",-0.125134,51.494677
"2102",-0.131162,51.516355
"2103",-0.161905,51.526013
"2104",-0.145669,51.485651
"2105",-0.200717,51.525176
"2106",-0.173006,51.533201
"2107",-0.132243,51.489935
"2108",-0.167805,51.529883
"2109",-0.146213,51.49708
"2110",-0.155962,51.516118
"2111",-0.193421,51.512835
"2112",-0.195045,51.519154
"2113",-0.129666,51.514173
"2114",-0.200911,51.52392
"2115",-0.125414,51.494861
"2116",-0.151616,51.505978
"2117",-0.151044,51.488074
"2118",-0.1243,51.500959
"2119",-0.145669,51.485651
"2120",-0.166253,51.521855
"2121",-0.161382,51.513955
"2122",-0.127302,51.50856
"2123",-0.129646,51.500594
"2124",-0.160434,51.519606
"2125",-0.167205,51.512518
"2126",-0.127047,51.507747
"2127",-0.156803,51.520268
"2128",-0.120877,51.510616
"2129",-0.130449,51.516164
"2130",-0.143083,51.506743
"2131",-0.153152,51.500068
"2132",-0.125326,51.493511
"2133",-0.149959,51.500647
"2134",-0.174846,51.523248
"2135",-0.156809,51.502283
"2136",-0.193617,51.515176
"2137",-0.182588,51.531551
"2138",-0.130446,51.516254
"2139",-0.12307,51.509841
"2140",-0.134227,51.49779
"2141",-0.158677,51.502403
"2142",-0.127002,51.494797
"2143",-0.145681,51.495993
"2144",-0.127354,51.507302
"2145",-0.167484,51.530687
"2146",-0.151877,51.503105
"2147",-0.167276,51.517914
"2148",-0.173398,51.519808
"2149",-0.151429,51.514159
"2150",-0.135029,51.48872
"2151",-0.1554,51.537152
"2152",-0.156356,51.50992
"2153",-0.117801,51.511825
"2154",-0.176181,51.511489
"2155",-0.135658,51.519215
"2156",-0.142896,51.507819
"2157",-0.119089,51.512026
"2158",-0.116013,51.513235
"2159",-0.159229,51.513742
"2160",-0.125127,51.494857
"2161",-0.16082,51.513587
"2162",-0.157706,51.512189
"2163",-0.138546,51.508469
"2164",-0.210233,51.528829
"2165",-0.158135,51.522987
"2166",-0.129703,51.488635
"2167",-0.175214,51.528469
"2168",-0.170391,51.519312
"2169",-0.1747,51.501664
"2170",-0.191663,51.50993
"2171",-0.192025,51.515331
"2172",-0.150857,51.521164
"2173",-0.175548,51.520112
"2174",-0.123868,51.500952
"2175",-0.18142,51.528296
"2176",-0.180095,51.51092
"2177",-0.132128,51.506839
"2178",-0.152589,51.513997
"2179",-0.18065,51.515065
"2180",-0.127721,51.487794
"2181",-0.168431,51.53223
"2182",-0.162094,51.52134
"2183",-0.128756,51.50121
"2184",-0.157595,51.522079
"2185",-0.119558,51.511134
"2186",-0.182865,51.517348
"2187",-0.127553,51.509463
"2188",-0.142426,51.515815
"2189",-0.200746,51.524457
"2190",-0.199291,51.524795
"2191",-0.156665,51.502281
"2192",-0.155875,51.496873
"2193",-0.164705,51.520932
"2194",-0.175517,51.535308
"2195",-0.116338,51.512341
"2196",-0.19139,51.520447
"2197",-0.153049,51.523986
"2198",-0.142167,51.515091
"2199",-0.13731,51.510518
"2200",-0.143822,51.506305
"2201",-0.171007,51.529123
"2202",-0.148093,51.504034
"2203",-0.153984,51.507994
"2204",-0.13145,51.51636
"2205",-0.207376,51.528156
"2206",-0.175264,51.520017
"2207",-0.171162,51.518065
"2208",-0.178488,51.525912
"2209",-0.201425,51.52186
"2210",-0.14826,51.485692
"2211",-0.176734,51.526515
"2212",-0.150417,51.514233
"2213",-0.166548,51.528874
"2214",-0.131331,51.512222
"2215",-0.136555,51.49369
"2216",-0.182679,51.536499
"2217",-0.183861,51.510439
"2218",-0.129271,51.513268
"2219",-0.170928,51.520309
"2220",-0.14274,51.51519
"2221",-0.132693,51.507117
"2222",-0.213757,51.527174
"2223",-0.157764,51.510751
"2224",-0.138462,51.510536
"2225",-0.134011,51.488974
"2226",-0.156871,51.522158
"2227",-0.170643,51.520215
"2228",-0.133838,51.510823
"2229",-0.146284,51.513088
"2230",-0.147154,51.523623
"2231",-0.151461,51.516947
"2232",-0.172866,51.533109
"2233",-0.142619,51.507545
"2234",-0.182609,51.516534
"2235",-0.155528,51.512605
"2236",-0.1659,51.519871
"2237",-0.183181,51.527514
"2238",-0.140326,51.51785
"2239",-0.171893,51.510613
"2240",-0.140631,51.513898
"2241",-0.149815,51.500644
"2242",-0.159103,51.51329
"2243",-0.186074,51.516408
"2244",-0.14559,51.49824
"2245",-0.193356,51.518139
"2246",-0.141772,51.514186
"2247",-0.158982,51.519853
"2248",-0.138613,51.510359
"2249",-0.119263,51.511309
"2250",-0.147181,51.498085
"2251",-0.139703,51.511905
"2252",-0.191278,51.534204
"2253",-0.155887,51.535811
"2254",-0.14294,51.517352
"2255",-0.170085,51.519757
"2256",-0.12413,51.501585
"2257",-0.155647,51.52034
"2258",-0.170589,51.507175
"2259",-0.168204,51.537892
"2260",-0.142023,51.515089
"2261",-0.197944,51.518749
"2262",-0.133986,51.510735
"2263",-0.170085,51.519757
"2264",-0.138428,51.507838
"2265",-0.130442,51.516344
"2266",-0.146942,51.514627
"2267",-0.138579,51.518272
"2268",-0.163113,51.521087
"2269",-0.151359,51.501658
"2270",-0.12893,51.507507
"2271",-0.161716,51.516389
"2272",-0.187528,51.516071
"2273",-0.155118,51.508462
"2274",-0.203462,51.525039
"2275",-0.161864,51.516301
"2276",-0.180999,51.52802
"2277",-0.149387,51.514756
"2278",-0.160034,51.51879
"2279",-0.14202,51.515179
"2280",-0.1342,51.50903
"2281",-0.183449,51.517177
"2282",-0.17163,51.513576
"2283",-0.125743,51.500892
"2284",-0.139196,51.5208
"2285",-0.154022,51.514199
"2286",-0.161864,51.516301
"2287",-0.178667,51.499747
"2288",-0.140158,51.493657
"2289",-0.150406,51.489593
"2290",-0.138428,51.507838
"2291",-0.203462,51.525039
"2292",-0.173006,51.533201
"2293",-0.20074,51.52095
"2294",-0.184139,51.51431
"2295",-0.203887,51.525225
"2296",-0.165079,51.518779
"2297",-0.183484,51.527159
"2298",-0.126164,51.501168
"2299",-0.127213,51.500196
"2300",-0.164272,51.520925
"2301",-0.174843,51.523338
"2302",-0.189322,51.518077
"2303",-0.133986,51.510735
"2304",-0.193028,51.511839
"2305",-0.126885,51.511701
"2306",-0.128154,51.494815
"2307",-0.21083,51.531986
"2308",-0.154986,51.515294
"2309",-0.12646,51.511514
"2310",-0.155479,51.51737
"2311",-0.163173,51.501664
"2312",-0.151098,51.504531
"2313",-0.132811,51.490123
"2314",-0.170506,51.520033
"2315",-0.117339,51.50903
"2316",-0.147378,51.493232
"2317",-0.167139,51.517732
"2318",-0.129074,51.507509
"2319",-0.155528,51.512605
"2320",-0.174477,51.503639
"2321",-0.119263,51.511309
"2322",-0.127505,51.507125
"2323",-0.173949,51.524043
"2324",-0.161807,51.514142
"2325",-0.179886,51.527013
"2326",-0.173003,51.533291
"2327",-0.164128,51.520923
"2328",-0.164187,51.515888
"2329",-0.147612,51.523001
"2330",-0.141912,51.496563
"2331",-0.124618,51.510765
"2332",-0.195045,51.519154
"2333",-0.177657,51.532284
"2334",-0.157393,51.498516
"2335",-0.119939,51.512399
"2336",-0.153385,51.522822
"2337",-0.165613,51.512673
"2338",-0.198668,51.51867
"2339",-0.135603,51.509951
"2340",-0.147752,51.523093
"2341",-0.153036,51.502943
"2342",-0.205011,51.525962
"2343",-0.165709,51.528231
"2344",-0.170082,51.501862
"2345",-0.163712,51.534854
"2346",-0.143555,51.519969
"2347",-0.170503,51.520123
"2348",-0.159508,51.52112
"2349",-0.140053,51.510382
"2350",-0.13449,51.516049
"2351",-0.156639,51.517208
"2352",-0.137335,51.48516
"2353",-0.144335,51.514946
"2354",-0.138695,51.511889
"2355",-0.173867,51.522513
"2356",-0.146798,51.514625
"2357",-0.172461,51.510801
"2358",-0.148682,51.514385
"2359",-0.164187,51.515888
"2360",-0.185391,51.522692
"2361",-0.187909,51.513739
"2362",-0.18142,51.528296
"2363",-0.176299,51.537389
"2364",-0.133577,51.496071
"2365",-0.122491,51.506415
"2366",-0.176674,51.513565
"2367",-0.19217,51.515333
"2368",-0.125134,51.494677
"2369",-0.152061,51.502119
"2370",-0.132878,51.509638
"2371",-0.128466,51.511816
"2372",-0.158128,51.523167
"2373",-0.153194,51.523988
"2374",-0.127649,51.507127
"2375",-0.135035,51.495644
"2376",-0.148836,51.49991
"2377",-0.178472,51.519078
"2378",-0.152397,51.497358
"2379",-0.133292,51.510095
"2380",-0.136,51.503753
"2381",-0.154977,51.522667
"2382",-0.162588,51.516222
"2383",-0.167784,51.512437
"2384",-0.150376,51.501013
"2385",-0.1331,51.51126
"2386",-0.178915,51.518815
"2387",-0.13298,51.48599
"2388",-0.200911,51.52392
"2389",-0.201477,51.524199
"2390",-0.156582,51.515049
"2391",-0.197544,51.525218
"2392",-0.15671,51.508307
"2393",-0.139164,51.500386
"2394",-0.126234,51.499461
"2395",-0.127501,51.507215
"2396",-0.127047,51.507747
"2397",-0.132837,51.50712
"2398",-0.164334,51.5158
"2399",-0.138579,51.518272
"2400",-0.129362,51.507514
"2401",-0.163311,51.519741
"2402",-0.142796,51.517349
"2403",-0.177238,51.524724
"2404",-0.152009,51.514078
"2405",-0.177902,51.511695
"2406",-0.154953,51.508998
"2407",-0.176724,51.530381
"2408",-0.154759,51.495956
"2409",-0.161475,51.515216
"2410",-0.143678,51.524018
"2411",-0.162127,51.516935
"2412",-0.156179,51.535725
"2413",-0.152401,51.497268
"2414",-0.125574,51.508533
"2415",-0.174238,51.527645
"2416",-0.185329,51.531504
"2417",-0.137113,51.518878
"2418",-0.130312,51.512475
"2419",-0.13449,51.516049
"2420",-0.149815,51.500644
"2421",-0.178811,51.499749
"2422",-0.13998,51.512179
"2423",-0.129161,51.494831
"2424",-0.13251,51.497493
"2425",-0.153892,51.513838
"2426",-0.139887,51.489696
"2427",-0.119119,51.511307
"2428",-0.158844,51.512567
"2429",-0.169044,51.534938
"2430",-0.189657,51.535078
"2431",-0.175288,51.515791
"2432",-0.186114,51.529897
"2433",-0.132062,51.511963
"2434",-0.159241,51.520576
"2435",-0.167417,51.518007
"2436",-0.180535,51.517941
"2437",-0.207731,51.526453
"2438",-0.126172,51.500988
"2439",-0.137781,51.495418
"2440",-0.140133,51.515509
"2441",-0.189653,51.535168
"2442",-0.132811,51.490123
"2443",-0.197544,51.525218
"2444",-0.143112,51.495413
"2445",-0.186955,51.523256
"2446",-0.131291,51.51321
"2447",-0.193786,51.514549
"2448",-0.115404,51.510528
"2449",-0.137988,51.508011
"2450",-0.128664,51.499949
"2451",-0.216035,51.527928
"2452",-0.170211,51.516611
"2453",-0.147234,51.514542
"2454",-0.206009,51.526247
"2455",-0.136148,51.503665
"2456",-0.140424,51.515423
"2457",-0.149739,51.502532
"2458",-0.118787,51.512381
"2459",-0.180762,51.501398
"2460",-0.159915,51.521756
"2461",-0.140991,51.519209
"2462",-0.157255,51.516229
"2463",-0.180421,51.520817
"2464",-0.175886,51.511664
"2465",-0.127029,51.511703
"2466",-0.158844,51.512567
"2467",-0.126231,51.503058
"2468",-0.138179,51.492727
"2469",-0.152654,51.52308
"2470",-0.170773,51.531368
"2471",-0.172883,51.521869
"2472",-0.119089,51.512026
"2473",-0.171407,51.522745
"2474",-0.131087,51.507631
"2475",-0.131775,51.515466
"2476",-0.190363,51.51
"2477",-0.188551,51.515727
"2478",-0.14325,51.499102
"2479",-0.201558,51.522132
"2480",-0.174474,51.503729
"2481",-0.127002,51.494797
"2482",-0.159771,51.521754
"2483",-0.147586,51.516526
"2484",-0.149262,51.514304
"2485",-0.167557,51.518099
"2486",-0.171342,51.520766
"2487",-0.122487,51.506505
"2488",-0.183941,51.537417
"2489",-0.168151,51.521255
"2490",-0.117749,51.509576
"2491",-0.129411,51.48872
"2492",-0.159034,51.5007
"2493",-0.162084,51.514416
"2494",-0.156353,51.51001
"2495",-0.179745,51.526921
"2496",-0.162834,51.528006
"2497",-0.135725,51.496375
"2498",-0.132849,51.513864
"2499",-0.145783,51.514789
"2500",-0.150641,51.505154
"2501",-0.152589,51.513997
"2502",-0.13957,51.511633
"2503",-0.155212,51.499021
"2504",-0.172415,51.51197
"2505",-0.131087,51.507631
"2506",-0.216038,51.527838
"2507",-0.12053,51.508542
"2508",-0.176005,51.512295
"2509",-0.119632,51.516351
"2510",-0.115985,51.524386
"2511",-0.143621,51.546678
"2512",-0.120444,51.517623
"2513",-0.130894,51.547555
"2514",-0.142783,51.538931
"2515",-0.202504,51.545707
"2516",-0.138792,51.527178
"2517",-0.138677,51.526457
"2518",-0.105416,51.51855
"2519",-0.19007,51.550102
"2520",-0.128702,51.516586
"2521",-0.115944,51.528881
"2522",-0.138737,51.528526
"2523",-0.191395,51.545806
"2524",-0.125999,51.526255
"2525",-0.208637,51.551106
"2526",-0.153398,51.543865
"2527",-0.205399,51.552765
"2528",-0.139983,51.540416
"2529",-0.14013,51.540328
"2530",-0.125117,51.540718
"2531",-0.121113,51.518893
"2532",-0.136114,51.525696
"2533",-0.1979,51.541769
"2534",-0.197759,51.541677
"2535",-0.11419,51.522468
"2536",-0.183418,51.550538
"2537",-0.15151,51.569104
"2538",-0.138714,51.536169
"2539",-0.129331,51.525858
"2540",-0.191488,51.536185
"2541",-0.138643,51.534369
"2542",-0.138116,51.550817
"2543",-0.182294,51.549801
"2544",-0.179807,51.547065
"2545",-0.141231,51.548708
"2546",-0.141479,51.53909
"2547",-0.128481,51.518471
"2548",-0.139185,51.53168
"2549",-0.136815,51.536768
"2550",-0.122871,51.518201
"2551",-0.13268,51.535623
"2552",-0.169778,51.54538
"2553",-0.172722,51.554689
"2554",-0.191204,51.546972
"2555",-0.134759,51.544739
"2556",-0.110464,51.521959
"2557",-0.122568,51.52557
"2558",-0.130443,51.526865
"2559",-0.183559,51.55063
"2560",-0.138487,51.541741
"2561",-0.142646,51.538749
"2562",-0.139686,51.537084
"2563",-0.120518,51.519333
"2564",-0.192231,51.539254
"2565",-0.164819,51.550339
"2566",-0.129806,51.514265
"2567",-0.173385,51.54175
"2568",-0.112269,51.523607
"2569",-0.141917,51.546022
"2570",-0.118977,51.52875
"2571",-0.146218,51.528914
"2572",-0.127787,51.51783
"2573",-0.126173,51.529045
"2574",-0.125852,51.522835
"2575",-0.138588,51.525106
"2576",-0.194347,51.547739
"2577",-0.174073,51.54257
"2578",-0.207171,51.551713
"2579",-0.112289,51.51965
"2580",-0.151365,51.554893
"2581",-0.158738,51.543769
"2582",-0.184968,51.551461
"2583",-0.120515,51.515915
"2584",-0.130442,51.516344
"2585",-0.120448,51.517533
"2586",-0.129398,51.527748
"2587",-0.121053,51.523838
"2588",-0.132644,51.522404
"2589",-0.144992,51.537797
"2590",-0.138483,51.541831
"2591",-0.207083,51.550273
"2592",-0.137109,51.533086
"2593",-0.132798,51.536255
"2594",-0.15458,51.553865
"2595",-0.204451,51.547535
"2596",-0.115948,51.528791
"2597",-0.147097,51.556984
"2598",-0.134916,51.537368
"2599",-0.19316,51.53765
"2600",-0.139432,51.539777
"2601",-0.134132,51.535377
"2602",-0.118504,51.526225
"2603",-0.116266,51.52457
"2604",-0.126605,51.529052
"2605",-0.130438,51.516434
"2606",-0.147646,51.539907
"2607",-0.208637,51.551106
"2608",-0.134226,51.526026
"2609",-0.193719,51.538108
"2610",-0.150411,51.560634
"2611",-0.136223,51.533612
"2612",-0.135165,51.52775
"2613",-0.133892,51.520086
"2614",-0.195826,51.557744
"2615",-0.178702,51.55667
"2616",-0.131001,51.527324
"2617",-0.116677,51.518102
"2618",-0.173385,51.54175
"2619",-0.126187,51.518164
"2620",-0.152681,51.543764
"2621",-0.190552,51.556134
"2622",-0.135006,51.542225
"2623",-0.195672,51.539757
"2624",-0.136815,51.536768
"2625",-0.16603,51.552516
"2626",-0.191909,51.536461
"2627",-0.198462,51.542138
"2628",-0.145001,51.541125
"2629",-0.138444,51.525104
"2630",-0.177433,51.555931
"2631",-0.137405,51.532911
"2632",-0.125239,51.54126
"2633",-0.206334,51.550981
"2634",-0.145653,51.560559
"2635",-0.141745,51.539634
"2636",-0.138714,51.536169
"2637",-0.207235,51.550095
"2638",-0.142089,51.541798
"2639",-0.124097,51.516422
"2640",-0.18745,51.53981
"2641",-0.191204,51.554255
"2642",-0.140127,51.540418
"2643",-0.187882,51.557981
"2644",-0.133347,51.526372
"2645",-0.144072,51.563951
"2646",-0.141748,51.546648
"2647",-0.134916,51.537368
"2648",-0.141618,51.556898
"2649",-0.12324,51.530257
"2650",-0.136415,51.532446
"2651",-0.122508,51.530515
"2652",-0.200947,51.544963
"2653",-0.123986,51.519118
"2654",-0.145984,51.555978
"2655",-0.142639,51.538929
"2656",-0.171818,51.552067
"2657",-0.152726,51.549789
"2658",-0.141231,51.548708
"2659",-0.126765,51.54623
"2660",-0.15227,51.571724
"2661",-0.134549,51.518118
"2662",-0.148757,51.558719
"2663",-0.18077,51.551846
"2664",-0.131973,51.528238
"2665",-0.135292,51.535215
"2666",-0.127932,51.528354
"2667",-0.131005,51.527234
"2668",-0.125201,51.521116
"2669",-0.192301,51.541143
"2670",-0.176228,51.54638
"2671",-0.126901,51.528877
"2672",-0.146306,51.533861
"2673",-0.193256,51.542507
"2674",-0.192761,51.554999
"2675",-0.141271,51.537109
"2676",-0.164813,51.543325
"2677",-0.17541,51.541601
"2678",-0.126025,51.529133
"2679",-0.141072,51.549066
"2680",-0.138604,51.538865
"2681",-0.193745,51.555643
"2682",-0.144355,51.542823
"2683",-0.125999,51.522748
"2684",-0.137578,51.542805
"2685",-0.132123,51.521047
"2686",-0.168345,51.537984
"2687",-0.115922,51.52942
"2688",-0.133864,51.545444
"2689",-0.138715,51.529065
"2690",-0.146276,51.548788
"2691",-0.126723,51.515655
"2692",-0.140962,51.530539
"2693",-0.141912,51.542604
"2694",-0.18077,51.551846
"2695",-0.207923,51.554602
"2696",-0.108474,51.51779
"2697",-0.12926,51.548698
"2698",-0.138184,51.542096
"2699",-0.150407,51.560723
"2700",-0.154696,51.543885
"2701",-0.127037,51.515031
"2702",-0.173673,51.541754
"2703",-0.133639,51.526287
"2704",-0.116684,51.517922
"2705",-0.194991,51.553325
"2706",-0.123846,51.52604
"2707",-0.131788,51.54685
"2708",-0.138681,51.526367
"2709",-0.144992,51.537797
"2710",-0.128663,51.528096
"2711",-0.126576,51.529771
"2712",-0.141651,51.545478
"2713",-0.191775,51.550757
"2714",-0.126883,51.532833
"2715",-0.197477,51.552464
"2716",-0.180166,51.541675
"2717",-0.150489,51.555149
"2718",-0.143544,51.537954
"2719",-0.118999,51.528211
"2720",-0.149111,51.542898
"2721",-0.194137,51.538474
"2722",-0.132394,51.525008
"2723",-0.179677,51.546703
"2724",-0.136536,51.543598
"2725",-0.131001,51.527324
"2726",-0.138304,51.525012
"2727",-0.187159,51.539895
"2728",-0.130713,51.527319
"2729",-0.203059,51.546255
"2730",-0.145595,51.554892
"2731",-0.105921,51.520267
"2732",-0.137578,51.542805
"2733",-0.130871,51.523455
"2734",-0.125223,51.51707
"2735",-0.135141,51.521275
"2736",-0.126317,51.529047
"2737",-0.121777,51.523759
"2738",-0.19416,51.556099
"2739",-0.134476,51.519915
"2740",-0.18077,51.551846
"2741",-0.133783,51.526289
"2742",-0.11654,51.51792
"2743",-0.205684,51.552859
"2744",-0.140663,51.541416
"2745",-0.161766,51.554517
"2746",-0.137655,51.540918
"2747",-0.110768,51.518097
"2748",-0.138304,51.525012
"2749",-0.159942,51.542529
"2750",-0.106999,51.522083
"2751",-0.130442,51.516344
"2752",-0.119632,51.516351
"2753",-0.139432,51.539777
"2754",-0.126025,51.529133
"2755",-0.1651,51.55412
"2756",-0.144315,51.543811
"2757",-0.133861,51.545534
"2758",-0.146409,51.541956
"2759",-0.141544,51.544577
"2760",-0.192742,51.551851
"2761",-0.19679,51.555241
"2762",-0.1383,51.525102
"2763",-0.132773,51.540391
"2764",-0.107898,51.517781
"2765",-0.117844,51.517761
"2766",-0.124263,51.529914
"2767",-0.141912,51.542604
"2768",-0.127942,51.524577
"2769",-0.14518,51.543825
"2770",-0.141784,51.54575
"2771",-0.196685,51.55425
"2772",-0.195532,51.539665
"2773",-0.181828,51.561484
"2774",-0.139549,51.526291
"2775",-0.144114,51.523935
"2776",-0.145563,51.541493
"2777",-0.139983,51.540416
"2778",-0.13819,51.538409
"2779",-0.127934,51.514236
"2780",-0.195663,51.543623
"2781",-0.133417,51.545797
"2782",-0.119488,51.519856
"2783",-0.108443,51.522016
"2784",-0.178716,51.552713
"2785",-0.174999,51.544652
"2786",-0.198462,51.542138
"2787",-0.181577,51.553297
"2788",-0.128807,51.528098
"2789",-0.142232,51.538293
"2790",-0.168592,51.553365
"2791",-0.193859,51.5382
"2792",-0.138674,51.526546
"2793",-0.205399,51.552765
"2794",-0.167221,51.537247
"2795",-0.175041,51.568843
"2796",-0.138714,51.536169
"2797",-0.138638,51.541563
"2798",-0.195701,51.553605
"2799",-0.143607,51.539933
"2800",-0.105796,51.519815
"2801",-0.136243,51.526058
"2802",-0.112914,51.514984
"2803",-0.150248,51.539769
"2804",-0.142214,51.549353
"2805",-0.129256,51.548788
"2806",-0.145984,51.54177
"2807",-0.194021,51.559604
"2808",-0.117737,51.520367
"2809",-0.146837,51.563365
"2810",-0.135028,51.527568
"2811",-0.171865,51.540107
"2812",-0.182434,51.549894
"2813",-0.175868,51.548173
"2814",-0.107139,51.522175
"2815",-0.138406,51.533107
"2816",-0.132507,51.518715
"2817",-0.126166,51.529225
"2818",-0.113891,51.522733
"2819",-0.173072,51.560359
"2820",-0.155776,51.545701
"2821",-0.193605,51.555551
"2822",-0.120588,51.517625
"2823",-0.191229,51.546343
"2824",-0.168153,51.553538
"2825",-0.181727,51.545926
"2826",-0.144299,51.540664
"2827",-0.129848,51.523798
"2828",-0.19154,51.549405
"2829",-0.167361,51.537339
"2830",-0.138032,51.542273
"2831",-0.190789,51.553799
"2832",-0.119376,51.529566
"2833",-0.11887,51.527849
"2834",-0.130845,51.51707
"2835",-0.175991,51.552311
"2836",-0.189569,51.540922
"2837",-0.135644,51.537199
"2838",-0.119776,51.516353
"2839",-0.134748,51.53089
"2840",-0.177633,51.565376
"2841",-0.17602,51.551592
"2842",-0.143441,51.558186
"2843",-0.120444,51.517623
"2844",-0.199877,51.546476
"2845",-0.173093,51.541835
"2846",-0.145566,51.555611
"2847",-0.172744,51.546955
"2848",-0.192605,51.537102
"2849",-0.173685,51.552276
"2850",-0.141578,51.547275
"2851",-0.174891,51.543752
"2852",-0.194941,51.540015
"2853",-0.199021,51.542596
"2854",-0.1282,51.518286
"2855",-0.175043,51.543574
"2856",-0.141893,51.539547
"2857",-0.139185,51.53168
"2858",-0.173817,51.541756
"2859",-0.116278,51.520793
"2860",-0.142476,51.539376
"2861",-0.117885,51.516773
"2862",-0.176635,51.543419
"2863",-0.1651,51.55412
"2864",-0.120588,51.517625
"2865",-0.121257,51.518895
"2866",-0.155196,51.545781
"2867",-0.123702,51.515517
"2868",-0.192742,51.537284
"2869",-0.144098,51.563322
"2870",-0.125855,51.522745
"2871",-0.12344,51.525404
"2872",-0.140237,51.537722
"2873",-0.136093,51.543861
"2874",-0.129274,51.513178
"2875",-0.162641,51.54356
"2876",-0.134646,51.522796
"2877",-0.139979,51.540505
"2878",-0.145238,51.549491
"2879",-0.143314,51.536512
"2880",-0.129686,51.527752
"2881",-0.193605,51.555551
"2882",-0.144486,51.528977
"2883",-0.144295,51.540754
"2884",-0.11978,51.516263
"2885",-0.137267,51.539833
"2886",-0.133552,51.535458
"2887",-0.179254,51.560905
"2888",-0.178978,51.546153
"2889",-0.172657,51.541918
"2890",-0.161666,51.553437
"2891",-0.116249,51.518005
"2892",-0.13877,51.527717
"2893",-0.1282,51.518286
"2894",-0.148128,51.535149
"2895",-0.1271,51.51701
"2896",-0.178705,51.55658
"2897",-0.151399,51.543384
"2898",-0.1474,51.542421
"2899",-0.180221,51.547521
"2900",-0.150822,51.56118
"2901",-0.145422,51.541401
"2902",-0.193605,51.555551
"2903",-0.122136,51.518549
"2904",-0.122501,51.530695
"2905",-0.133569,51.545619
"2906",-0.179456,51.541394
"2907",-0.175035,51.543754
"2908",-0.135153,51.524512
"2909",-0.114327,51.52265
"2910",-0.129553,51.52748
"2911",-0.145844,51.527469
"2912",-0.202089,51.545251
"2913",-0.177843,51.549283
"2914",-0.181738,51.549253
"2915",-0.130424,51.5203
"2916",-0.11032,51.521956
"2917",-0.165241,51.550615
"2918",-0.186093,51.552198
"2919",-0.12112,51.518713
"2920",-0.138748,51.528256
"2921",-0.127774,51.546246
"2922",-0.151122,51.550214
"2923",-0.147504,51.536308
"2924",-0.185977,51.562358
"2925",-0.198462,51.542138
"2926",-0.123011,51.518293
"2927",-0.146968,51.53531
"2928",-0.153831,51.543872
"2929",-0.1651,51.55412
"2930",-0.107139,51.522175
"2931",-0.138293,51.525281
"2932",-0.176294,51.555553
"2933",-0.136848,51.521841
"2934",-0.141513,51.563011
"2935",-0.15484,51.543887
"2936",-0.118217,51.519206
"2937",-0.150112,51.560899
"2938",-0.153924,51.562937
"2939",-0.133417,51.545797
"2940",-0.116681,51.518012
"2941",-0.191229,51.546343
"2942",-0.198462,51.542138
"2943",-0.156056,51.538781
"2944",-0.127643,51.524842
"2945",-0.121955,51.519446
"2946",-0.120499,51.526796
"2947",-0.14108,51.548886
"2948",-0.149465,51.555493
"2949",-0.13258,51.552168
"2950",-0.120452,51.517443
"2951",-0.130845,51.51707
"2952",-0.123705,51.525948
"2953",-0.137616,51.534803
"2954",-0.131149,51.527236
"2955",-0.136848,51.521841
"2956",-0.137581,51.542716
"2957",-0.13165,51.543161
"2958",-0.17946,51.562976
"2959",-0.138297,51.525192
"2960",-0.127513,51.517466
"2961",-0.170611,51.539009
"2962",-0.148265,51.535331
"2963",-0.178138,51.545511
"2964",-0.165086,51.554479
"2965",-0.179391,51.561087
"2966",-0.202367,51.545525
"2967",-0.114534,51.521125
"2968",-0.125042,51.517966
"2969",-0.193098,51.542864
"2970",-0.136684,51.543511
"2971",-0.175973,51.549164
"2972",-0.127348,51.532031
"2973",-0.140707,51.550948
"2974",-0.12957,51.51651
"2975",-0.121375,51.516019
"2976",-0.137437,51.542713
"2977",-0.119772,51.516443
"2978",-0.133864,51.545444
"2979",-0.138297,51.525192
"2980",-0.13849,51.541651
"2981",-0.141065,51.538634
"2982",-0.129537,51.548972
"2983",-0.157956,51.545285
"2984",-0.12338,51.530349
"2985",-0.120219,51.516091
